,price,square_meters,bedrooms,bathrooms,parking_spaces,address,description,colony,latitude,longitude
612,3956600,91,2,2,1,PORTALES SUR,"DEPARTAMENTO EN PREVENTA EN POPOCATEPETL 74, PORTALES SUR, 2 RECAMARAS.",POPO,19.4457823588,19.4457823588
613,3364400,89,2,2,1,PORTALES SUR,"DEPARTAMENTO EN PREVENTA EN POPOCATEPETL 74, PORTALES SUR, 2 RECAMARAS.",POPO,19.4457823588,19.4457823588
614,3444900,91,2,2,1,PORTALES SUR,"DEPARTAMENTO EN PREVENTA EN POPOCATEPETL 74, PORTALES SUR, 2 RECAMARAS.",POPO,19.4457823588,19.4457823588
615,4950000,93,2,2,0,XOCO,"VENDO DEPARTMENTO EN CITY TOWERS 5 GRAND PARK COYOACAN, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
616,13700000,270,3,3,0,JARDINES DEL PEDREGAL,"DEPARTAMENTO EN VENTA, EKOS DEL PEDREGAL, JARDINES DEL PEDREGAL, ALVARO OBREGON, CDMX",JARDINES DEL PEDREGAL,19.3059286486,19.3059286486
617,28500000,781,6+,3,0,JARDINES DEL PEDREGAL,"CASA EN VENTA, JARDINES DEL PEDREGAL, ALCALDIA ALVARO OBREGON, CIUDAD DE MEXICO",JARDINES DEL PEDREGAL,19.3059286486,19.3059286486
618,6693000,105,2,2,0,JUAREZ,EXCELENTES DEPARTAMENTOS PARA INVERSION EN LA COL. JUAREZ,JUAREZ,19.4270038256,19.4270038256
619,7627000,147,3,2,2,NARVARTE PONIENTE,"DESARROLLO SPLENDOR TORRES ADALID, NARVARTE PONIENTE, PREVENTA, DEPARTAMENTO, 3 RECAMARAS.",,,
620,24000000,246,2,2,3,POLANCO III SECC,EXCLUSIVO GARDEN HOUSE EN VENTA EN POLANCO,,,
621,3489159,36,2,2,1,ROMA NTE.,SALAMANCA ROMA NORTE,,,
622,1654900,0,3,3,0,POLANCO III SECC,"POLANCO, GOLDSMITH 222 PH 2",,,
623,4200000,0,1,1,1,ANAHUAC I SECC,VENTA - DEPARTAMENTO - PARQUES POLANCO - 68M2 - PISO 6,ANAHUAC I,19.4471950354,19.4471950354
624,24000000,246,2,2,3,POLANCO III SECC,EXCLUSIVO GARDEN HOUSE EN VENTA EN POLANCO,,,
625,4200000,72,2,2,2,CAROLA,"DEPTO EN PISO 15 MARAVILLOSA VISTA, TORRES BIOPARQUE",CAROLA,19.3856884328,19.3856884328
626,6324000,140,3,2,2,NARVARTE PONIENTE,"DESARROLLO SPLENDOR TORRES ADALID, NARVARTE PONIENTE, PREVENTA, DEPARTAMENTO, 3 RECAMARAS.",,,
627,4577000,90,2,2,2,NARVARTE PONIENTE,"DESARROLLO SPLENDOR TORRES ADALID, NARVARTE PONIENTE, PREVENTA, DEPARTAMENTO, 2 RECAMARAS.",,,
628,8500000,296,4,4+,0,LOS CEDROS,"VENDO CASA EN CONDOMINIO. DESIERTO DE LOS LEONES ALVARO OBREGON, CDMX",ALVARO OBREGON,19.4127921222,19.4127921222
629,5107800,78,2,2,1,NAPOLES,"DEPARTAMENTO EN PREVENTA EN WISCONSIN 26  EN BENITO JUAREZ, CDMX 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
630,4579000,73,2,2,1,NAPOLES,"DEPARTAMENTO EN PREVENTA EN WISCONSIN 26  EN BENITO JUAREZ, CDMX 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
631,5509400,78,2,2,1,NAPOLES,"DEPARTAMENTO EN PREVENTA EN WISCONSIN 26  EN BENITO JUAREZ, CDMX 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
632,15900000,0,4,3,3,MEXICO D.F.,DEPARTAMENTO EN VENTA EN CIUDAD DE MEXICO EN ARMONI HOUSE BOSQUES DE LAS LOMAS,BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
633,1610000,0,1,1,1,ARGENTINA PONIENTE,"DEPARTAMENTO EN VENTA EN PUERTA TOREO, CALZADA MEXICO- TACUBA, ARGENTINA PONIENT",TACUBA,19.4563586061,19.4563586061
634,4400000,89,3,2,1,NINOS HEROES DE CHAPULTEPEC,"DEPARTAMENTO EN PREVENTA  EN RESIDENCIAL OBLIQUUM, BENITO JUAREZ, CDMX, 3 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
635,3570000,70,2,2,1,NINOS HEROES DE CHAPULTEPEC,"DEPARTAMENTO EN PREVENTA EN VENTA EN RESIDENCIAL OBLIQUUM, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
636,4830000,97,3,2,1,NINOS HEROES DE CHAPULTEPEC,"DEPARTAMENTO EN PREVENTA EN VENTA EN RESIDENCIAL OBLIQUUM, BENITO JUAREZ, CDMX, 3 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
637,4510000,90,3,2,1,NINOS HEROES DE CHAPULTEPEC,"DEPARTAMENTO EN PREVENTA EN VENTA EN RESIDENCIAL OBLIQUUM, BENITO JUAREZ, CDMX, 3 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
638,4050000,80,2,2,1,NINOS HEROES DE CHAPULTEPEC,"DEPARTAMENTO EN PREVENTA EN RESIDENCIAL OBLIQUUM, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
639,3650000,72,2,2,1,NINOS HEROES DE CHAPULTEPEC,"DEPARTAMENTO EN PREVENTA  EN RESIDENCIAL OBLIQUUM, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
640,4070000,82,3,2,1,NINOS HEROES DE CHAPULTEPEC,"DEPARTAMENTO EN PREVENTA EN RESIDENCIAL OBLIQUUM, BENITO JUAREZ, CDMX, 3 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
641,4810000,96,3,2,1,NINOS HEROES DE CHAPULTEPEC,"DEPARTAMENTO EN PREVENTA  EN RESIDENCIAL OBLIQUUM, BENITO JUAREZ, CDMX, 3 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
642,4250000,84,2,2,1,NINOS HEROES DE CHAPULTEPEC,"DEPARTAMENTO EN PREVENTA EN VENTA EN RESIDENCIAL OBLIQUUM, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
643,7100000,0,3,4+,2,NARVARTE PONIENTE,DEPARTAMENTO EN VENTA EN LA COLONIA NARVARTE,,,
644,2150000,43,1,1,1,LOMAS DEL CHAMIZAL,VENTA DE DEPARTAMENTO EN LOMAS DEL CHAMIZAL CUAJIMALPA,LOMAS DEL CHAMIZAL,19.3931123205,19.3931123205
645,13250000,0,3,3,2,LOMAS DE CHAPULTEPEC III SECC,"DEPARTAMENTO CON BALCON, 3 RECAMARAS EN LOMAS DE CHAPULTEPEC",LOMAS DE CHAPULTEPEC,19.4228411174,19.4228411174
646,4900000,0,2,2,0,LOS ALPES,VENTA DE DEPARTAMENTO EN ICON SAN ANGEL,SAN ANGEL,19.3456616645,19.3456616645
647,5030000,0,2,2,2,NARVARTE PONIENTE,DEPARTAMENTO EN VENTA EN NARVARTE,,,
648,14900000,0,4,4+,3,NAPOLES,TOWNHOUSE INTELIGENTE VENTA EN LA NAPOLES,NAPOLES,19.3936944672,19.3936944672
649,4659000,73,2,2,1,PORTALES NTE,"DEPARTAMENTO EN PREVENTA EN SEVILLA 410, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
650,3552000,73,2,2,1,PORTALES NTE,"DEPARTAMENTO EN PREVENTA EN SEVILLA 410, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
651,6400000,0,3,2,1,PEDREGAL 2,DEPARTAMENTO EN VENTA CERCA DEL HOSPITAL ANGELES PEDREGAL,,,
652,9200000,241,3,2,2,NARVARTE PONIENTE,"PENT-HOUSE EN VENTA EN PESTALOZZI 817, BENITO JUAREZ, 3 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
653,9300000,233,3,2,2,NARVARTE PONIENTE,"PENT-HOUSE EN VENTA EN PESTALOZZI 817, BENITO JUAREZ, 3 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
654,8000000,152,3,3,2,NARVARTE PONIENTE,"DEPARTAMENTO EN VENTA EN PESTALOZZI 817, BENITO JUAREZ, CDMX 3 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
655,10400000,274,3,2,2,NARVARTE PONIENTE,"PENT-HOUSE EN VENTA EN PESTALOZZI 817, BENITO JUAREZ, 3 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
656,9800000,258,3,2,2,NARVARTE PONIENTE,"PENT-HOUSE EN VENTA EN PESTALOZZI 817, BENITO JUAREZ, 3 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
657,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
658,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
659,3616000,79,2,2,1,STA MARIA LA RIBERA,"DEPARTAMENTO EN PREVENTA EN LIFE SANTA MARIA, STA MARIA LA RIBERA, 2 RECAMARAS.",,,
660,3007600,63,2,2,1,STA MARIA LA RIBERA,"DEPARTAMENTO EN PREVENTA EN LIFE SANTA MARIA, STA MARIA LA RIBERA, 2 RECAMARAS.",,,
661,9750000,0,3,3,3,COL DEL VALLE CENTRO,"DEPARTAMENTO EN VENTA  DEL VALLE, BENITO JUAREZ, CDMX",BENITO JUAREZ,19.3296058799,19.3296058799
662,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
663,4388200,76,2,2,1,STA MARIA LA RIBERA,"DEPARTAMENTO EN PREVENTA EN LIFE SANTA MARIA, STA MARIA LA RIBERA, 2 RECAMARAS.",,,
664,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
665,3843442,71,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
666,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
667,3750000,1020,4,0,0,MEXICO D.F.,HELECHOS BOSQUES DE LAS LOMAS,BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
668,13850000,319,4,2,4+,NARVARTE PONIENTE,CASA CON JARDIN EN NARVARTE PONIENTE,,,
669,8851400,144,2,3,2,LORETO Y CAMPAMENTO,"DEPARTAMENTO EN PREVENTA EN NOB SAN JERONIMO, ALVARO OBREGON, 2 RECAMARAS.",ALVARO OBREGON,19.4127921222,19.4127921222
670,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
671,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
672,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
673,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
674,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
675,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
676,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
677,3843442,97,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
678,3257200,70,2,2,1,STA MARIA LA RIBERA,"DEPARTAMENTO EN PREVENTA EN LIFE SANTA MARIA, STA MARIA LA RIBERA, 2 RECAMARAS.",,,
679,3843442,76,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
680,2700000,200,3,2,0,MANANTIAL PENA POBRE,CASA SOLA EN VENTA  SAN MIGUEL AJUSCO  HERMOSA VISTA PANORAMICA,SAN MIGUEL,19.391971818,19.391971818
681,6464300,109,2,2,2,LORETO Y CAMPAMENTO,"DEPARTAMENTO EN PREVENTA EN NOB SAN JERONIMO, ALVARO OBREGON, 2 RECAMARAS.",ALVARO OBREGON,19.4127921222,19.4127921222
682,5466726,102,2,2,2,LORETO Y CAMPAMENTO,"DEPARTAMENTO EN PREVENTA EN NOB SAN JERONIMO, ALVARO OBREGON, 2 RECAMARAS.",ALVARO OBREGON,19.4127921222,19.4127921222
683,4250000,236,3,4+,0,PEDREGAL DE SAN NICOLAS 4TA SECC,"CASA EN VENTA PARA REMODELAR EN TLALPAN, PEDREGAL DE SAN NICOLAS TOTOLOAPAN",,,
684,3242000,63,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTOS EN  PREVENTA  EN KISA, NARVARTE PONIENTE, 2 RECAMARAS",,,
685,1495000,0,2,2,1,MEXICO D.F.,"DEPARTAMENTO DE PB EN VENTA EN TRAVIATA, TLAHUAC",,,
686,6500000,280,4,2,4+,MEXICO D.F.,"CASA EN VENTA EN TLALPAN, CONDOMINIO RESIDENCIAL HERRERIAS CON ALBERCA",,,
687,19900000,625,5,3,4+,ROMERO DE TERREROS,"CASA EN VENTA EN COYOACAN,  ROMERO DE TERREROS",ROMERO DE TERREROS,19.3412955996,19.3412955996
688,19900000,730,3,4+,4+,SAN BUENAVENTURA,"CASA EN VENTA EN CLUB DE GOLF MEXICO, TLALPAN",,,
689,24000000,407,4,2,0,SANTA CATARINA,VENTA DE CASA EN EL CENTRO DE COYOACAN,,,
690,8250000,211,3,3,0,PASEOS DE TAXQUENA,CASA EN VENTA PASEOS DE TAXQUENA,,,
691,950000,260,2,2,2,POLANCO III SECC,"GOLDSMITH/MASARYK, DEPARTAMENTO VENTA, JARDIN COMUNITARIO",,,
692,19900000,730,3,4+,4+,SAN BUENAVENTURA,"CASA EN VENTA EN CLUB DE GOLF MEXICO, TLALPAN",,,
693,4450000,0,2,2,2,DOCTORES,DEPARTAMENTO EN VENTA EN LA COLONIA NARVARTE,,,
694,5070000,0,2,2,2,SANTA FE,"MARAVILLOSO DEPARTAMENTO EN VENTA EN RESIDENCIAL BLUM SANTA FE,  ALVARO OBREGON",ALVARO OBREGON,19.4127921222,19.4127921222
695,12500000,1129,3,3,4+,MIGUEL HIDALGO 2DA SECC,CASA EN VENTA EN MIGUEL HIDALGO  TLALPAN.,MIGUEL HIDALGO,19.4359898482,19.4359898482
696,23900000,250,4,4+,2,SAN ANGEL TNT,"CASA EN VENTA EN SAN ANGEL, EN CALLE CERRADA CON VIGILANCIA.",SAN ANGEL,19.3456616645,19.3456616645
697,3950000,0,2,2,1,JARDINES DE COYOACAN,DEPARTAMENTO NUEVO EN VENTA EN JARDINES DE COYOACAN,,,
698,13800000,230,3,4+,3,AGUILAS,CASA EN CONDOMINIO EN VENTA EN LA PARTE BAJA DE LAS AGUILAS,LAS AGUILAS,19.3605801994,19.3605801994
699,1500000,0,2,1,1,PREPARATORIA 3,DEPARTAMETO EN VENTA EN ARAGON,,,
700,3350000,0,2,2,1,8 DE AGOSTO,HERMOSO DEPARTAMENTO EN VENTA EN SAN PEDRO DE LOS PINOS!,SAN PEDRO DE LOS PINOS,19.3888622721,19.3888622721
701,7100000,0,3,2,2,NARVARTE PONIENTE,DEPARTAMENTO EN VENTA  CON ROOF GARDEN PRIVADO  EN COLONIA NARVARTE,,,
702,3200000,0,2,2,1,SAN PEDRO DE LOS PINOS,DEPARTAMENTO EN VENTA EN SAN PEDRO DE LOS PINOS,SAN PEDRO DE LOS PINOS,19.3888622721,19.3888622721
703,1505840,51,1,2,1,POPULAR RASTRO,"DEPARTAMENTO EN VENTA EN RESIDENCIAL DEL PARQUE, VENUSTIANO CARRANZA, CDMX, 1 RECAMARA",EL PARQUE,19.423313211,19.423313211
704,1677116,86,2,2,1,POPULAR RASTRO,"DEPARTAMENTO EN VENTA EN RESIDENCIAL DEL PARQUE, VENUSTIANO CARRANZA, CDMX, 2 RECAMARAS",EL PARQUE,19.423313211,19.423313211
705,1470526,52,1,1,1,POPULAR RASTRO,"DEPARTAMENTO EN VENTA EN RESIDENCIAL DEL PARQUE, VENUSTIANO CARRANZA, CDMX, 1 RECAMARA",EL PARQUE,19.423313211,19.423313211
706,4850000,0,3,3,1,TLACOQUEMECATL DEL VALLE,DEPARTAMENTO EN VENTA COL TLACOQUEMECATL DEL VALLE,TLACOQUEMECATL DEL VALLE,19.3763189451,19.3763189451
707,2450000,0,2,2,1,COAPA,DEPARTAMENTO EN VENTA COL VILLA QUIETUD COAPA,,,
708,13200000,340,3,4+,3,SANTA FE,EXCLUSIVO DEPARTAMENTO EN VENTA EN SANTA FE,SANTA FE,19.3892631023,19.3892631023
709,21990000,600,4,4+,4+,SANTA CATARINA,"CASA EN VENTA,TERRENO 600 M2,  BARRIO SANTA CATARINA,  FRANCISCO SOSA, COYOACAN.",,,
710,7700000,178,4,3,4+,SAN JERONIMO LIDICE,CASA EN VENTA  SUPER VIA  4 REC SAN JERONIMO  LIDICE.,,,
711,6785000,0,3,2,2,ACTIPAN,DEPARTAMENTO EN VENTA O RENTA NUEVO COLONIA DEL VALLE,ACTIPAN,19.3698819161,19.3698819161
712,3100000,71,2,2,1,PORTALES NTE,EJE CENTRAL LAZARO CARDENAS PORTALES NORTE,,,
713,5300000,530,6+,3,4+,EL SANTUARIO,HERMOSA RESIDENCIA EN IZTAPALAPA,EL SANTUARIO,19.3546652532,19.3546652532
714,15990000,517,3,3,4+,SAN JERONIMO LIDICE,"CASA EN VENTA,3 RECAMARAS, TV., SAN JERONIMO LIDICE.",,,
715,3708438,78,2,2,2,PORTALES NTE,"DEPARTAMENTO EN PREVENTA EN RUMANIA 606, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
716,5344727,149,2,2,2,PORTALES NTE,"DEPARTAMENTO EN PREVENTA EN RUMANIA 606, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
717,3343076,67,2,2,1,ALAMOS,"DEPARTAMENTO EN PREVENTA EN CADIZ 53, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
718,3403906,77,2,2,2,8 DE AGOSTO,"DEPARTAMENTO EN PREVENTA EN 1 DE MAYO, BENITO JUAREZ, CDMX 3 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
719,5252219,103,2,2,1,8 DE AGOSTO,"DEPARTAMENTO EN PREVENTA EN 1 DE MAYO, BENITO JUAREZ, CDMX 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
720,3598523,75,2,2,2,8 DE AGOSTO,"DEPARTAMENTO EN PREVENTA EN 1 DE MAYO, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
721,4008276,77,2,2,1,8 DE AGOSTO,"DEPARTAMENTO EN PREVENTA EN 1 DE MAYO, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
722,4339917,85,2,2,2,8 DE AGOSTO,"DEPARTAMENTO EN PREVENTA EN 1 DE MAYO, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
723,4892170,120,2,2,2,8 DE AGOSTO,"DEPARTAMENTO EN PREVENTA EN 1 DE MAYO, BENITO JUAREZ, CDMX 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
724,5036523,128,2,2,2,8 DE AGOSTO,"DEPARTAMENTO EN PREVENTA EN 1 DE MAYO, BENITO JUAREZ, CDMX 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
725,3285933,64,2,2,1,PORTALES NTE,"DEPARTAMENTO EN PREVENTA EN RUMANIA 606, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
726,3316507,64,2,2,1,PORTALES NTE,"DEPARTAMENTO EN PREVENTA EN RUMANIA 606, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
727,4864230,128,2,2,2,PORTALES NTE,"DEPARTAMENTO EN PREVENTA EN RUMANIA 606, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
728,4154574,88,2,2,2,ALAMOS,"DEPARTAMENTO EN PREVENTA EN CADIZ 53, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
729,3475375,73,2,2,1,ALAMOS,"DEPARTAMENTO EN PREVENTA EN CADIZ 53, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
730,5807370,150,2,2,2,ALAMOS,"DEPARTAMENTO EN PREVENTA EN CADIZ 53, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
731,3500000,215,6+,4+,4+,PROVIDENCIA,"AMPLIA CASA EN VENTA, COLONIA LA PROVIDENCIA, EXCELENTE INVERSION",PROVIDENCIA,19.4906621044,19.4906621044
732,16000000,364,4,3,4+,LOMAS DE VISTA HERMOSA,SE VENDE CASA 2 HABITACIONES INTEGRADAS Y 2 HABITACIONES INDEPENDIENTES 3 BANOS EN VISTAHERMOSA,VISTA HERMOSA,19.548099968,19.548099968
733,488200,60,2,1,1,LINDAVISTA SUR,"DEPARTAMENTO DESDE $488,200.00 A SOLO 40 MIN ZONA NORTE",,,
734,2600000,67,2,2,1,NUEVA VALLEJO I SECC,"DEPARTAMENTO EN VENTA EN RESIDENCIAL PUNTO VALLEJO, GUSTAVO A MADERO, 2 RECAMARAS",VALLEJO I,19.4678259013,19.4678259013
735,3343076,67,2,2,1,ALAMOS,"DEPARTAMENTO EN PREVENTA EN CADIZ 53, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
736,4680000,95,2,2,2,AGUILAS,DEPARTAMENTO EN VENTA LAS AGUILAS,LAS AGUILAS,19.3605801994,19.3605801994
737,4500000,0,2,2,1,NAPOLES,DEPARTAMENTO VENTA  EN NAPOLES,NAPOLES,19.3936944672,19.3936944672
738,18608000,3100,5,3,4+,LAS MAROMAS,CASA EN VENTA CERCA DE SANTA FE,SANTA FE,19.3892631023,19.3892631023
739,6600000,240,3,3,3,LOMAS ESTRELLA 1RA SECC,CASA EN VENTA AL ORIENTE DE LA CIUDAD,ESTRELLA,19.4749871497,19.4749871497
740,3216850,78,2,2,1,PORTALES ORIENTE,"DEPARTAMENTO EN PREVENTA EN REPUBLICAS 37, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
741,3161200,69,2,2,1,PORTALES ORIENTE,"DEPARTAMENTO EN PREVENTA EN REPUBLICAS 37, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
742,2862250,63,2,2,1,PORTALES ORIENTE,"DEPARTAMENTO EN PREVENTA EN REPUBLICAS 37, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
743,3209150,70,2,2,1,PORTALES ORIENTE,"DEPARTAMENTO EN PREVENTA EN REPUBLICAS 37, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
744,4375836,78,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN VITTA CUAUHTEMOC, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
745,2911500,63,2,2,1,PORTALES ORIENTE,"DEPARTAMENTO EN PREVENTA EN REPUBLICAS 37, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
746,3531000,83,2,2,1,PORTALES ORIENTE,"DEPARTAMENTO EN PREVENTA EN REPUBLICAS 37, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
747,4660560,150,2,2,1,PORTALES ORIENTE,"DEPARTAMENTO EN PREVENTA EN REPUBLICAS 37, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
748,3849500,107,2,2,1,PORTALES ORIENTE,"DEPARTAMENTO EN PREVENTA EN REPUBLICAS 37, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
749,3504650,82,2,2,1,PORTALES ORIENTE,"DEPARTAMENTO EN PREVENTA EN REPUBLICAS 37, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
750,9400000,170,3,3,2,JARDINES DEL PEDREGAL,JARDINES PEDREGAL DEPARTAMENTO NUEVO LUJO VISTA SUR BE GRAND 170M2 ALBERCA SEMIOLIMPICA AMENIDADES,JARDINES DEL PEDREGAL,19.3059286486,19.3059286486
751,4469580,82,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN VITTA CUAUHTEMOC, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
752,6389100,150,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN VITTA CUAUHTEMOC, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
753,4617729,86,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN VITTA CUAUHTEMOC, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
754,4617729,86,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN VITTA CUAUHTEMOC, BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
